"","Season","BirdID","step_id_","case_","Dist.Z","Bin","case2"
"382","Spring Dispersal",251,763,0,-0.48577104697931,"Midday",0
"383","Spring Dispersal",251,763,0,-0.462118745933641,"Midday",0
"384","Spring Dispersal",251,763,0,-0.467159282855812,"Midday",0
"385","Spring Dispersal",251,763,0,-0.319623182725469,"Midday",0
"386","Spring Dispersal",251,764,1,-0.3209617523942,"Midday",0
"387","Spring Dispersal",251,764,0,-0.372071581886883,"Midday",0
"388","Spring Dispersal",251,764,0,-0.504880869410586,"Midday",0
"389","Spring Dispersal",251,764,0,-0.398058085578663,"Midday",0
"390","Spring Dispersal",251,764,0,-0.456461341932481,"Midday",0
"391","Spring Dispersal",251,764,0,-0.480259430636115,"Midday",0
"392","Spring Dispersal",251,764,0,-0.532956271378171,"Midday",0
"393","Spring Dispersal",251,764,0,-0.523355234916172,"Midday",0
"394","Spring Dispersal",251,764,0,-0.460515528427111,"Midday",0
"395","Spring Dispersal",251,764,0,-0.464112145326007,"Midday",0
"396","Spring Dispersal",251,764,0,-0.475365322577964,"Midday",0
"397","Spring Dispersal",251,765,1,-0.431596486286974,"Afternoon",0
"398","Spring Dispersal",251,765,0,-0.412382859938711,"Afternoon",0
"399","Spring Dispersal",251,765,0,-0.333168693142152,"Afternoon",0
"400","Spring Dispersal",251,765,0,0.204193042553923,"Afternoon",0
